"Station Name","POINT ATKINSON"
"Province","BRITISH COLUMBIA"
"Latitude","49.33"
"Longitude","-123.26"
"Elevation","35.00"
"Climate Identifier","1106200"
"WMO Identifier","71037"
"TC Identifier","WSB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"M","Missing"
"E","Estimated"
"NA","Not Available"
"**","Partner data that is not subject to review by the National Climate Archives"

"Date/Time","Year","Month","Day","Time","Data Quality","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2000-08-10 15:00","2000","08","10","15:00"," ","20.5","","","M","","M","23","","11","","","M","","M","","","","","NA"
"2000-08-10 16:00","2000","08","10","16:00"," ","21.2","","","M","","M","19","","7","","","M","","M","","","","","NA"
"2000-08-10 17:00","2000","08","10","17:00"," ","21.8","","","M","","M","17","","11","","","M","","M","","","","","NA"
"2000-08-10 18:00","2000","08","10","18:00"," ","21.4","","","M","","M","11","","22","","","M","","M","","","","","NA"
"2000-08-10 19:00","2000","08","10","19:00"," ","20.9","","","M","","M","10","","28","","","M","","M","","","","","NA"
"2000-08-10 20:00","2000","08","10","20:00"," ","20.6","","","M","","M","9","","32","","","M","","M","","","","","NA"
"2000-08-10 21:00","2000","08","10","21:00"," ","20.3","","","M","","M","9","","32","","","M","","M","","","","","NA"
"2000-08-10 22:00","2000","08","10","22:00"," ","20.7","","","M","","M","8","","30","","","M","","M","","","","","NA"
"2000-08-10 23:00","2000","08","10","23:00"," ","20.7","","","M","","M","9","","22","","","M","","M","","","","","NA"
"2000-08-11 00:00","2000","08","11","00:00"," ","20.1","","","M","","M","9","","39","","","M","","M","","","","","NA"
"2000-08-11 01:00","2000","08","11","01:00"," ","18.6","","","M","","M","10","","39","","","M","","M","","","","","NA"
"2000-08-11 02:00","2000","08","11","02:00"," ","17.5","","","M","","M","10","","37","","","M","","M","","","","","NA"
"2000-08-11 03:00","2000","08","11","03:00"," ","17.0","","","M","","M","10","","39","","","M","","M","","","","","NA"
"2000-08-11 04:00","2000","08","11","04:00"," ","16.4","","","M","","M","10","","39","","","M","","M","","","","","NA"
"2000-08-11 05:00","2000","08","11","05:00"," ","16.0","","","M","","M","9","","39","","","M","","M","","","","","NA"
"2000-08-11 06:00","2000","08","11","06:00"," ","16.4","","","M","","M","9","","39","","","M","","M","","","","","NA"
"2000-08-11 07:00","2000","08","11","07:00"," ","16.8","","","M","","M","9","","37","","","M","","M","","","","","NA"
"2000-08-11 08:00","2000","08","11","08:00"," ","16.7","","","M","","M","10","","33","","","M","","M","","","","","NA"
"2000-08-11 09:00","2000","08","11","09:00"," ","16.6","","","M","","M","10","","32","","","M","","M","","","","","NA"
"2000-08-11 10:00","2000","08","11","10:00"," ","17.1","","","M","","M","9","","28","","","M","","M","","","","","NA"
"2000-08-11 11:00","2000","08","11","11:00"," ","17.7","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-11 12:00","2000","08","11","12:00"," ","18.2","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-11 13:00","2000","08","11","13:00"," ","18.8","","","M","","M","10","","22","","","M","","M","","","","","NA"
"2000-08-11 14:00","2000","08","11","14:00"," ","19.8","","","M","","M","17","","6","","","M","","M","","","","","NA"
"2000-08-11 15:00","2000","08","11","15:00"," ","19.3","","","M","","M","22","","7","","","M","","M","","","","","NA"
"2000-08-11 16:00","2000","08","11","16:00"," ","19.8","","","M","","M","20","","4","","","M","","M","","","","","NA"
"2000-08-11 17:00","2000","08","11","17:00"," ","19.7","","","M","","M","20","","7","","","M","","M","","","","","NA"
"2000-08-11 18:00","2000","08","11","18:00"," ","19.7","","","M","","M","21","","6","","","M","","M","","","","","NA"
"2000-08-11 19:00","2000","08","11","19:00"," ","19.5","","","M","","M","23","","7","","","M","","M","","","","","NA"
"2000-08-11 20:00","2000","08","11","20:00"," ","18.8","","","M","","M","34","","6","","","M","","M","","","","","NA"
"2000-08-11 21:00","2000","08","11","21:00"," ","18.9","","","M","","M","32","","6","","","M","","M","","","","","NA"
"2000-08-11 22:00","2000","08","11","22:00"," ","17.5","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-11 23:00","2000","08","11","23:00"," ","17.8","","","M","","M","7","","4","","","M","","M","","","","","NA"
"2000-08-12 00:00","2000","08","12","00:00"," ","16.9","","","M","","M","","","0","","","M","","M","","","","","NA"
"2000-08-12 01:00","2000","08","12","01:00"," ","16.8","","","M","","M","30","","2","","","M","","M","","","","","NA"
"2000-08-12 02:00","2000","08","12","02:00"," ","16.2","","","M","","M","7","","2","","","M","","M","","","","","NA"
"2000-08-12 03:00","2000","08","12","03:00"," ","16.2","","","M","","M","8","","4","","","M","","M","","","","","NA"
"2000-08-12 04:00","2000","08","12","04:00"," ","16.3","","","M","","M","9","","7","","","M","","M","","","","","NA"
"2000-08-12 05:00","2000","08","12","05:00"," ","16.1","","","M","","M","9","","7","","","M","","M","","","","","NA"
"2000-08-12 06:00","2000","08","12","06:00"," ","16.1","","","M","","M","10","","9","","","M","","M","","","","","NA"
"2000-08-12 07:00","2000","08","12","07:00"," ","16.1","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-12 08:00","2000","08","12","08:00"," ","16.8","","","M","","M","7","","6","","","M","","M","","","","","NA"
"2000-08-12 09:00","2000","08","12","09:00"," ","17.2","","","M","","M","12","","7","","","M","","M","","","","","NA"
"2000-08-12 10:00","2000","08","12","10:00"," ","18.8","","","M","","M","22","","4","","","M","","M","","","","","NA"
"2000-08-12 11:00","2000","08","12","11:00"," ","17.6","","","M","","M","26","","9","","","M","","M","","","","","NA"
"2000-08-12 12:00","2000","08","12","12:00"," ","18.2","","","M","","M","25","","11","","","M","","M","","","","","NA"
"2000-08-12 13:00","2000","08","12","13:00"," ","18.4","","","M","","M","25","","9","","","M","","M","","","","","NA"
"2000-08-12 14:00","2000","08","12","14:00"," ","19.1","","","M","","M","25","","7","","","M","","M","","","","","NA"
"2000-08-12 15:00","2000","08","12","15:00"," ","19.3","","","M","","M","26","","7","","","M","","M","","","","","NA"
"2000-08-12 16:00","2000","08","12","16:00"," ","","","","","","","","","","","","","","","","","","",""
"2000-08-12 17:00","2000","08","12","17:00"," ","19.7","","","M","","M","27","","9","","","M","","M","","","","","NA"
"2000-08-12 18:00","2000","08","12","18:00"," ","20.5","","","M","","M","29","","6","","","M","","M","","","","","NA"
"2000-08-12 19:00","2000","08","12","19:00"," ","20.6","","","M","","M","5","","2","","","M","","M","","","","","NA"
"2000-08-12 20:00","2000","08","12","20:00"," ","19.5","","","M","","M","7","","6","","","M","","M","","","","","NA"
"2000-08-12 21:00","2000","08","12","21:00"," ","20.0","","","M","","M","8","","7","","","M","","M","","","","","NA"
"2000-08-12 22:00","2000","08","12","22:00"," ","18.4","","","M","","M","8","","11","","","M","","M","","","","","NA"
"2000-08-12 23:00","2000","08","12","23:00"," ","17.8","","","M","","M","7","","7","","","M","","M","","","","","NA"
"2000-08-13 00:00","2000","08","13","00:00"," ","17.4","","","M","","M","4","","2","","","M","","M","","","","","NA"
"2000-08-13 01:00","2000","08","13","01:00"," ","16.8","","","M","","M","10","","4","","","M","","M","","","","","NA"
"2000-08-13 02:00","2000","08","13","02:00"," ","16.5","","","M","","M","7","","4","","","M","","M","","","","","NA"
"2000-08-13 03:00","2000","08","13","03:00"," ","16.3","","","M","","M","8","","4","","","M","","M","","","","","NA"
"2000-08-13 04:00","2000","08","13","04:00"," ","16.7","","","M","","M","","","0","","","M","","M","","","","","NA"
"2000-08-13 05:00","2000","08","13","05:00"," ","16.2","","","M","","M","8","","7","","","M","","M","","","","","NA"
"2000-08-13 06:00","2000","08","13","06:00"," ","15.9","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-13 07:00","2000","08","13","07:00"," ","16.5","","","M","","M","12","","4","","","M","","M","","","","","NA"
"2000-08-13 08:00","2000","08","13","08:00"," ","17.1","","","M","","M","24","","4","","","M","","M","","","","","NA"
"2000-08-13 09:00","2000","08","13","09:00"," ","18.4","","","M","","M","16","","4","","","M","","M","","","","","NA"
"2000-08-13 10:00","2000","08","13","10:00"," ","17.6","","","M","","M","25","","9","","","M","","M","","","","","NA"
"2000-08-13 11:00","2000","08","13","11:00"," ","17.8","","","M","","M","25","","11","","","M","","M","","","","","NA"
"2000-08-13 12:00","2000","08","13","12:00"," ","18.0","","","M","","M","24","","7","","","M","","M","","","","","NA"
"2000-08-13 13:00","2000","08","13","13:00"," ","18.3","","","M","","M","25","","9","","","M","","M","","","","","NA"
"2000-08-13 14:00","2000","08","13","14:00"," ","18.9","","","M","","M","23","","7","","","M","","M","","","","","NA"
"2000-08-13 15:00","2000","08","13","15:00"," ","19.1","","","M","","M","25","","6","","","M","","M","","","","","NA"
"2000-08-13 16:00","2000","08","13","16:00"," ","19.8","","","M","","M","25","","2","","","M","","M","","","","","NA"
"2000-08-13 17:00","2000","08","13","17:00"," ","21.1","","","M","","M","22","","2","","","M","","M","","","","","NA"
"2000-08-13 18:00","2000","08","13","18:00"," ","20.5","","","M","","M","10","","2","","","M","","M","","","","","NA"
"2000-08-13 19:00","2000","08","13","19:00"," ","20.5","","","M","","M","27","","2","","","M","","M","","","","","NA"
"2000-08-13 20:00","2000","08","13","20:00"," ","19.3","","","M","","M","35","","7","","","M","","M","","","","","NA"
"2000-08-13 21:00","2000","08","13","21:00"," ","19.0","","","M","","M","8","","2","","","M","","M","","","","","NA"
"2000-08-13 22:00","2000","08","13","22:00"," ","18.7","","","M","","M","9","","2","","","M","","M","","","","","NA"
"2000-08-13 23:00","2000","08","13","23:00"," ","18.2","","","M","","M","7","","2","","","M","","M","","","","","NA"
"2000-08-14 00:00","2000","08","14","00:00"," ","18.2","","","M","","M","30","","2","","","M","","M","","","","","NA"
"2000-08-14 01:00","2000","08","14","01:00"," ","17.6","","","M","","M","9","","2","","","M","","M","","","","","NA"
"2000-08-14 02:00","2000","08","14","02:00"," ","16.5","","","M","","M","7","","2","","","M","","M","","","","","NA"
"2000-08-14 03:00","2000","08","14","03:00"," ","16.8","","","M","","M","7","","4","","","M","","M","","","","","NA"
"2000-08-14 04:00","2000","08","14","04:00"," ","16.3","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-14 05:00","2000","08","14","05:00"," ","16.6","","","M","","M","10","","24","","","M","","M","","","","","NA"
"2000-08-14 06:00","2000","08","14","06:00"," ","16.0","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-14 07:00","2000","08","14","07:00"," ","16.0","","","M","","M","9","","20","","","M","","M","","","","","NA"
"2000-08-14 08:00","2000","08","14","08:00"," ","16.3","","","M","","M","10","","24","","","M","","M","","","","","NA"
"2000-08-14 09:00","2000","08","14","09:00"," ","17.3","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-14 10:00","2000","08","14","10:00"," ","17.6","","","M","","M","11","","22","","","M","","M","","","","","NA"
"2000-08-14 11:00","2000","08","14","11:00"," ","18.4","","","M","","M","12","","15","","","M","","M","","","","","NA"
"2000-08-14 12:00","2000","08","14","12:00"," ","18.8","","","M","","M","21","","11","","","M","","M","","","","","NA"
"2000-08-14 13:00","2000","08","14","13:00"," ","18.3","","","M","","M","23","","13","","","M","","M","","","","","NA"
"2000-08-14 14:00","2000","08","14","14:00"," ","18.5","","","M","","M","23","","11","","","M","","M","","","","","NA"
"2000-08-14 15:00","2000","08","14","15:00"," ","18.9","","","M","","M","23","","7","","","M","","M","","","","","NA"
"2000-08-14 16:00","2000","08","14","16:00"," ","19.6","","","M","","M","26","","6","","","M","","M","","","","","NA"
"2000-08-14 17:00","2000","08","14","17:00"," ","19.8","","","M","","M","27","","9","","","M","","M","","","","","NA"
"2000-08-14 18:00","2000","08","14","18:00"," ","19.8","","","M","","M","26","","7","","","M","","M","","","","","NA"
"2000-08-14 19:00","2000","08","14","19:00"," ","20.1","","","M","","M","27","","2","","","M","","M","","","","","NA"
"2000-08-14 20:00","2000","08","14","20:00"," ","18.8","","","M","","M","4","","2","","","M","","M","","","","","NA"
"2000-08-14 21:00","2000","08","14","21:00"," ","18.9","","","M","","M","8","","9","","","M","","M","","","","","NA"
"2000-08-14 22:00","2000","08","14","22:00"," ","18.4","","","M","","M","8","","11","","","M","","M","","","","","NA"
"2000-08-14 23:00","2000","08","14","23:00"," ","17.9","","","M","","M","9","","11","","","M","","M","","","","","NA"
"2000-08-15 00:00","2000","08","15","00:00"," ","17.3","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-15 01:00","2000","08","15","01:00"," ","17.0","","","M","","M","8","","4","","","M","","M","","","","","NA"
"2000-08-15 02:00","2000","08","15","02:00"," ","16.7","","","M","","M","8","","7","","","M","","M","","","","","NA"
"2000-08-15 03:00","2000","08","15","03:00"," ","16.4","","","M","","M","8","","11","","","M","","M","","","","","NA"
"2000-08-15 04:00","2000","08","15","04:00"," ","17.0","","","M","","M","10","","24","","","M","","M","","","","","NA"
"2000-08-15 05:00","2000","08","15","05:00"," ","16.5","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-15 06:00","2000","08","15","06:00"," ","16.0","","","M","","M","10","","30","","","M","","M","","","","","NA"
"2000-08-15 07:00","2000","08","15","07:00"," ","16.0","","","M","","M","9","","33","","","M","","M","","","","","NA"
"2000-08-15 08:00","2000","08","15","08:00"," ","16.1","","","M","","M","10","","35","","","M","","M","","","","","NA"
"2000-08-15 09:00","2000","08","15","09:00"," ","16.6","","","M","","M","10","","32","","","M","","M","","","","","NA"
"2000-08-15 10:00","2000","08","15","10:00"," ","17.0","","","M","","M","10","","35","","","M","","M","","","","","NA"
"2000-08-15 11:00","2000","08","15","11:00"," ","17.9","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-15 12:00","2000","08","15","12:00"," ","18.5","","","M","","M","11","","22","","","M","","M","","","","","NA"
"2000-08-15 13:00","2000","08","15","13:00"," ","19.4","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-15 14:00","2000","08","15","14:00"," ","20.5","","","M","","M","19","","6","","","M","","M","","","","","NA"
"2000-08-15 15:00","2000","08","15","15:00"," ","20.0","","","M","","M","22","","7","","","M","","M","","","","","NA"
"2000-08-15 16:00","2000","08","15","16:00"," ","20.2","","","M","","M","22","","11","","","M","","M","","","","","NA"
"2000-08-15 17:00","2000","08","15","17:00"," ","20.1","","","M","","M","23","","11","","","M","","M","","","","","NA"
"2000-08-15 18:00","2000","08","15","18:00"," ","20.4","","","M","","M","22","","9","","","M","","M","","","","","NA"
"2000-08-15 19:00","2000","08","15","19:00"," ","20.1","","","M","","M","21","","6","","","M","","M","","","","","NA"
"2000-08-15 20:00","2000","08","15","20:00"," ","19.6","","","M","","M","35","","4","","","M","","M","","","","","NA"
"2000-08-15 21:00","2000","08","15","21:00"," ","19.0","","","M","","M","8","","9","","","M","","M","","","","","NA"
"2000-08-15 22:00","2000","08","15","22:00"," ","18.9","","","M","","M","7","","6","","","M","","M","","","","","NA"
"2000-08-15 23:00","2000","08","15","23:00"," ","17.6","","","M","","M","","","0","","","M","","M","","","","","NA"
"2000-08-16 00:00","2000","08","16","00:00"," ","17.4","","","M","","M","11","","7","","","M","","M","","","","","NA"
"2000-08-16 01:00","2000","08","16","01:00"," ","16.6","","","M","","M","7","","2","","","M","","M","","","","","NA"
"2000-08-16 02:00","2000","08","16","02:00"," ","16.7","","","M","","M","24","","2","","","M","","M","","","","","NA"
"2000-08-16 03:00","2000","08","16","03:00"," ","16.3","","","M","","M","8","","4","","","M","","M","","","","","NA"
"2000-08-16 04:00","2000","08","16","04:00"," ","15.9","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-16 05:00","2000","08","16","05:00"," ","15.5","","","M","","M","9","","4","","","M","","M","","","","","NA"
"2000-08-16 06:00","2000","08","16","06:00"," ","16.2","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-16 07:00","2000","08","16","07:00"," ","16.2","","","M","","M","10","","7","","","M","","M","","","","","NA"
"2000-08-16 08:00","2000","08","16","08:00"," ","16.8","","","M","","M","10","","7","","","M","","M","","","","","NA"
"2000-08-16 09:00","2000","08","16","09:00"," ","17.6","","","M","","M","11","","7","","","M","","M","","","","","NA"
"2000-08-16 10:00","2000","08","16","10:00"," ","17.9","","","M","","M","24","","4","","","M","","M","","","","","NA"
"2000-08-16 11:00","2000","08","16","11:00"," ","17.9","","","M","","M","24","","9","","","M","","M","","","","","NA"
"2000-08-16 12:00","2000","08","16","12:00"," ","17.8","","","M","","M","24","","11","","","M","","M","","","","","NA"
"2000-08-16 13:00","2000","08","16","13:00"," ","18.0","","","M","","M","26","","7","","","M","","M","","","","","NA"
"2000-08-16 14:00","2000","08","16","14:00"," ","18.7","","","M","","M","28","","7","","","M","","M","","","","","NA"
"2000-08-16 15:00","2000","08","16","15:00"," ","20.0","","","M","","M","27","","6","","","M","","M","","","","","NA"
"2000-08-16 16:00","2000","08","16","16:00"," ","20.1","","","M","","M","24","","7","","","M","","M","","","","","NA"
"2000-08-16 17:00","2000","08","16","17:00"," ","20.7","","","M","","M","26","","7","","","M","","M","","","","","NA"
"2000-08-16 18:00","2000","08","16","18:00"," ","20.4","","","M","","M","25","","6","","","M","","M","","","","","NA"
"2000-08-16 19:00","2000","08","16","19:00"," ","20.9","","","M","","M","29","","2","","","M","","M","","","","","NA"
"2000-08-16 20:00","2000","08","16","20:00"," ","19.5","","","M","","M","2","","2","","","M","","M","","","","","NA"
"2000-08-16 21:00","2000","08","16","21:00"," ","19.7","","","M","","M","7","","6","","","M","","M","","","","","NA"
"2000-08-16 22:00","2000","08","16","22:00"," ","19.4","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-16 23:00","2000","08","16","23:00"," ","18.0","","","M","","M","8","","7","","","M","","M","","","","","NA"
"2000-08-17 00:00","2000","08","17","00:00"," ","17.8","","","M","","M","8","","7","","","M","","M","","","","","NA"
"2000-08-17 01:00","2000","08","17","01:00"," ","17.3","","","M","","M","10","","2","","","M","","M","","","","","NA"
"2000-08-17 02:00","2000","08","17","02:00"," ","16.7","","","M","","M","8","","7","","","M","","M","","","","","NA"
"2000-08-17 03:00","2000","08","17","03:00"," ","17.1","","","M","","M","10","","11","","","M","","M","","","","","NA"
"2000-08-17 04:00","2000","08","17","04:00"," ","16.7","","","M","","M","2","","2","","","M","","M","","","","","NA"
"2000-08-17 05:00","2000","08","17","05:00"," ","16.5","","","M","","M","11","","17","","","M","","M","","","","","NA"
"2000-08-17 06:00","2000","08","17","06:00"," ","15.6","","","M","","M","8","","9","","","M","","M","","","","","NA"
"2000-08-17 07:00","2000","08","17","07:00"," ","16.6","","","M","","M","9","","20","","","M","","M","","","","","NA"
"2000-08-17 08:00","2000","08","17","08:00"," ","17.1","","","M","","M","10","","30","","","M","","M","","","","","NA"
"2000-08-17 09:00","2000","08","17","09:00"," ","17.7","","","M","","M","10","","30","","","M","","M","","","","","NA"
"2000-08-17 10:00","2000","08","17","10:00"," ","19.2","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-17 11:00","2000","08","17","11:00"," ","19.7","","","M","","M","12","","17","","","M","","M","","","","","NA"
"2000-08-17 12:00","2000","08","17","12:00"," ","20.4","","","M","","M","12","","13","","","M","","M","","","","","NA"
"2000-08-17 13:00","2000","08","17","13:00"," ","20.2","","","M","","M","21","","9","","","M","","M","","","","","NA"
"2000-08-17 14:00","2000","08","17","14:00"," ","19.6","","","M","","M","25","","7","","","M","","M","","","","","NA"
"2000-08-17 15:00","2000","08","17","15:00"," ","19.7","","","M","","M","26","","9","","","M","","M","","","","","NA"
"2000-08-17 16:00","2000","08","17","16:00"," ","20.1","","","M","","M","24","","2","","","M","","M","","","","","NA"
"2000-08-17 17:00","2000","08","17","17:00"," ","21.1","","","M","","M","","","0","","","M","","M","","","","","NA"
"2000-08-17 18:00","2000","08","17","18:00"," ","20.4","","","M","","M","22","","4","","","M","","M","","","","","NA"
"2000-08-17 19:00","2000","08","17","19:00"," ","20.3","","","M","","M","5","","2","","","M","","M","","","","","NA"
"2000-08-17 20:00","2000","08","17","20:00"," ","19.9","","","M","","M","","","0","","","M","","M","","","","","NA"
"2000-08-17 21:00","2000","08","17","21:00"," ","20.1","","","M","","M","16","","6","","","M","","M","","","","","NA"
"2000-08-17 22:00","2000","08","17","22:00"," ","19.4","","","M","","M","8","","9","","","M","","M","","","","","NA"
"2000-08-17 23:00","2000","08","17","23:00"," ","19.4","","","M","","M","9","","19","","","M","","M","","","","","NA"
"2000-08-18 00:00","2000","08","18","00:00"," ","19.1","","","M","","M","9","","22","","","M","","M","","","","","NA"
"2000-08-18 01:00","2000","08","18","01:00"," ","19.2","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-18 02:00","2000","08","18","02:00"," ","18.4","","","M","","M","11","","22","","","M","","M","","","","","NA"
"2000-08-18 03:00","2000","08","18","03:00"," ","17.5","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-18 04:00","2000","08","18","04:00"," ","17.3","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-18 05:00","2000","08","18","05:00"," ","16.8","","","M","","M","9","","26","","","M","","M","","","","","NA"
"2000-08-18 06:00","2000","08","18","06:00"," ","16.4","","","M","","M","9","","35","","","M","","M","","","","","NA"
"2000-08-18 07:00","2000","08","18","07:00"," ","16.7","","","M","","M","10","","33","","","M","","M","","","","","NA"
"2000-08-18 08:00","2000","08","18","08:00"," ","16.7","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-18 09:00","2000","08","18","09:00"," ","16.9","","","M","","M","9","","32","","","M","","M","","","","","NA"
"2000-08-18 10:00","2000","08","18","10:00"," ","17.3","","","M","","M","9","","32","","","M","","M","","","","","NA"
"2000-08-18 11:00","2000","08","18","11:00"," ","17.8","","","M","","M","9","","33","","","M","","M","","","","","NA"
"2000-08-18 12:00","2000","08","18","12:00"," ","18.0","","","M","","M","10","","35","","","M","","M","","","","","NA"
"2000-08-18 13:00","2000","08","18","13:00"," ","17.6","","","M","","M","9","","37","","","M","","M","","","","","NA"
"2000-08-18 14:00","2000","08","18","14:00"," ","17.6","","","M","","M","10","","28","","","M","","M","","","","","NA"
"2000-08-18 15:00","2000","08","18","15:00"," ","17.7","","","M","","M","10","","35","","","M","","M","","","","","NA"
"2000-08-18 16:00","2000","08","18","16:00"," ","17.5","","","M","","M","10","","33","","","M","","M","","","","","NA"
"2000-08-18 17:00","2000","08","18","17:00"," ","17.7","","","M","","M","10","","24","","","M","","M","","","","","NA"
"2000-08-18 18:00","2000","08","18","18:00"," ","17.5","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-18 19:00","2000","08","18","19:00"," ","17.6","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-18 20:00","2000","08","18","20:00"," ","17.7","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-18 21:00","2000","08","18","21:00"," ","17.7","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-18 22:00","2000","08","18","22:00"," ","17.5","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-18 23:00","2000","08","18","23:00"," ","17.3","","","M","","M","9","","26","","","M","","M","","","","","NA"
"2000-08-19 00:00","2000","08","19","00:00"," ","17.1","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-19 01:00","2000","08","19","01:00"," ","16.9","","","M","","M","9","","26","","","M","","M","","","","","NA"
"2000-08-19 02:00","2000","08","19","02:00"," ","16.7","","","M","","M","9","","28","","","M","","M","","","","","NA"
"2000-08-19 03:00","2000","08","19","03:00"," ","16.3","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-19 04:00","2000","08","19","04:00"," ","16.3","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-19 05:00","2000","08","19","05:00"," ","16.1","","","M","","M","9","","30","","","M","","M","","","","","NA"
"2000-08-19 06:00","2000","08","19","06:00"," ","16.1","","","M","","M","9","","28","","","M","","M","","","","","NA"
"2000-08-19 07:00","2000","08","19","07:00"," ","16.2","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-19 08:00","2000","08","19","08:00"," ","16.8","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-19 09:00","2000","08","19","09:00"," ","17.2","","","M","","M","12","","20","","","M","","M","","","","","NA"
"2000-08-19 10:00","2000","08","19","10:00"," ","17.7","","","M","","M","11","","13","","","M","","M","","","","","NA"
"2000-08-19 11:00","2000","08","19","11:00"," ","18.0","","","M","","M","12","","7","","","M","","M","","","","","NA"
"2000-08-19 12:00","2000","08","19","12:00"," ","18.9","","","M","","M","20","","6","","","M","","M","","","","","NA"
"2000-08-19 13:00","2000","08","19","13:00"," ","18.5","","","M","","M","29","","9","","","M","","M","","","","","NA"
"2000-08-19 14:00","2000","08","19","14:00"," ","18.7","","","M","","M","30","","7","","","M","","M","","","","","NA"
"2000-08-19 15:00","2000","08","19","15:00"," ","18.6","","","M","","M","23","","7","","","M","","M","","","","","NA"
"2000-08-19 16:00","2000","08","19","16:00"," ","18.7","","","M","","M","14","","7","","","M","","M","","","","","NA"
"2000-08-19 17:00","2000","08","19","17:00"," ","19.3","","","M","","M","8","","6","","","M","","M","","","","","NA"
"2000-08-19 18:00","2000","08","19","18:00"," ","19.1","","","M","","M","10","","13","","","M","","M","","","","","NA"
"2000-08-19 19:00","2000","08","19","19:00"," ","18.5","","","M","","M","10","","22","","","M","","M","","","","","NA"
"2000-08-19 20:00","2000","08","19","20:00"," ","18.0","","","M","","M","9","","20","","","M","","M","","","","","NA"
"2000-08-19 21:00","2000","08","19","21:00"," ","17.9","","","M","","M","9","","17","","","M","","M","","","","","NA"
"2000-08-19 22:00","2000","08","19","22:00"," ","17.9","","","M","","M","11","","17","","","M","","M","","","","","NA"
"2000-08-19 23:00","2000","08","19","23:00"," ","17.0","","","M","","M","11","","17","","","M","","M","","","","","NA"
"2000-08-20 00:00","2000","08","20","00:00"," ","17.0","","","M","","M","11","","20","","","M","","M","","","","","NA"
"2000-08-20 01:00","2000","08","20","01:00"," ","17.1","","","M","","M","10","","22","","","M","","M","","","","","NA"
"2000-08-20 02:00","2000","08","20","02:00"," ","17.0","","","M","","M","9","","20","","","M","","M","","","","","NA"
"2000-08-20 03:00","2000","08","20","03:00"," ","17.0","","","M","","M","9","","22","","","M","","M","","","","","NA"
"2000-08-20 04:00","2000","08","20","04:00"," ","16.4","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-20 05:00","2000","08","20","05:00"," ","16.3","","","M","","M","10","","26","","","M","","M","","","","","NA"
"2000-08-20 06:00","2000","08","20","06:00"," ","16.2","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-20 07:00","2000","08","20","07:00"," ","16.7","","","M","","M","9","","24","","","M","","M","","","","","NA"
"2000-08-20 08:00","2000","08","20","08:00"," ","17.0","","","M","","M","10","","22","","","M","","M","","","","","NA"
"2000-08-20 09:00","2000","08","20","09:00"," ","17.3","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-20 10:00","2000","08","20","10:00"," ","18.0","","","M","","M","10","","20","","","M","","M","","","","","NA"
"2000-08-20 11:00","2000","08","20","11:00"," ","18.8","","","M","","M","9","","15","","","M","","M","","","","","NA"
"2000-08-20 12:00","2000","08","20","12:00"," ","18.4","","","M","","M","21","","6","","","M","","M","","","","","NA"
